R1       R2       R3        t1       image height R4       R5       R6         t2     image width   R7        R8        R9        t3      focal length depth     depth
World 좌표계 -> [X, Y, Z], NPY 파일의 좌표 순서 -> [-Y, X, Z]

0.090626,0.995881,0.002674,0.052330,1080.000000,0.994083,-0.090300,-0.060379,0.418626,1920.000000,-0.059888,0.008130,-0.998172,0.067053,2050.511649,3.017336,3.809713
0.109749,0.993942,0.005931,0.029630,1080.000000,0.993231,-0.109438,-0.038921,0.221904,1920.000000,-0.038036,0.010162,-0.999225,0.076981,2050.511649,3.023793,3.884932
0.111152,0.993754,0.009902,0.028588,1080.000000,0.993202,-0.110733,-0.035888,0.122611,1920.000000,-0.034568,0.013824,-0.999307,0.089922,2050.511649,3.021923,3.875196
0.129065,0.991489,0.017082,-0.003714,1080.000000,0.990977,-0.128332,-0.038663,-0.059728,1920.000000,-0.036142,0.021918,-0.999106,0.117302,2050.511649,2.996355,3.853327
0.130825,0.990494,0.042498,-0.037489,1080.000000,0.991307,-0.130086,-0.019724,-0.235158,1920.000000,-0.014008,0.044709,-0.998902,0.133473,2050.511649,2.982466,3.868264
0.131833,0.989129,0.065143,-0.061014,1080.000000,0.991247,-0.131083,-0.015674,-0.321351,1920.000000,-0.006964,0.066639,-0.997753,0.153623,2050.511649,2.979096,3.896456
0.131698,0.988577,0.073288,-0.115026,1080.000000,0.991247,-0.130647,-0.018979,-0.494613,1920.000000,-0.009187,0.075146,-0.997130,0.188585,2050.511649,2.954412,3.868484
0.118969,0.989194,0.085682,-0.123647,1080.000000,0.992890,-0.118189,-0.014135,-0.676612,1920.000000,-0.003855,0.086754,-0.996222,0.199619,2050.511649,2.956960,3.890724
0.119323,0.990227,0.072196,-0.128741,1080.000000,0.992854,-0.118887,-0.010317,-0.780276,1920.000000,-0.001633,0.072911,-0.997337,0.197579,2050.511649,2.981071,3.897680
0.056786,0.996849,0.055391,-0.040105,1080.000000,0.998228,-0.057678,0.014632,-0.955021,1920.000000,0.017781,0.054461,-0.998358,0.186070,2050.511649,3.198258,3.933778
0.040172,0.999032,0.017914,-0.011724,1080.000000,0.999104,-0.040400,0.012592,-1.211171,1920.000000,0.013303,0.017392,-0.999760,0.176073,2050.511649,3.523475,3.928436
0.049949,0.998498,-0.022499,-0.007882,1080.000000,0.998711,-0.049731,0.010134,-1.313067,1920.000000,0.009000,-0.022976,-0.999696,0.192889,2050.511649,3.558441,3.941010
0.038941,0.997812,-0.053425,0.132699,1080.000000,0.999052,-0.037838,0.021508,-1.444031,1920.000000,0.019439,-0.054212,-0.998340,0.219839,2050.511649,3.565848,3.930521
0.027091,0.998739,-0.042267,0.236997,1080.000000,0.998981,-0.025523,0.037219,-1.582170,1920.000000,0.036094,-0.043232,-0.998413,0.234882,2050.511649,3.610006,3.956788
0.026504,0.998968,-0.036893,0.230244,1080.000000,0.998809,-0.024950,0.041940,-1.652423,1920.000000,0.040976,-0.037960,-0.998439,0.252217,2050.511649,3.604607,3.956934
0.020911,0.999663,-0.015367,0.226334,1080.000000,0.999041,-0.020302,0.038801,-1.782448,1920.000000,0.038476,-0.016163,-0.999129,0.305998,2050.511649,3.559580,3.927098
-0.000139,0.999972,0.007419,0.212119,1080.000000,0.999665,-0.000053,0.025889,-1.905801,1920.000000,0.025889,0.007420,-0.999637,0.373399,2050.511649,3.487014,3.817141
-0.010653,0.999890,0.010367,0.190106,1080.000000,0.999676,0.010410,0.023226,-1.964705,1920.000000,0.023115,0.010611,-0.999676,0.404186,2050.511649,3.451773,3.781349
-0.015722,0.999823,0.010337,0.152300,1080.000000,0.999876,0.015717,0.000497,-2.097317,1920.000000,0.000334,0.010343,-0.999946,0.466323,2050.511649,3.380817,3.695142
0.031386,0.999489,-0.005980,0.089219,1080.000000,0.999470,-0.031435,-0.008402,-2.218802,1920.000000,-0.008585,-0.005713,-0.999947,0.513976,2050.511649,3.364248,3.656595
0.055408,0.998464,0.000392,0.094498,1080.000000,0.998408,-0.055401,-0.010634,-2.286664,1920.000000,-0.010596,0.000980,-0.999943,0.532276,2050.511649,3.371110,3.617950
0.130453,0.990493,-0.043663,-0.019142,1080.000000,0.991238,-0.131218,-0.015122,-2.443282,1920.000000,-0.020708,-0.041308,-0.998932,0.564171,2050.511649,3.352866,3.660536
0.160307,0.985151,-0.061483,0.024006,1080.000000,0.987059,-0.160251,0.005875,-2.556378,1920.000000,-0.004065,-0.061629,-0.998091,0.569077,2050.511649,3.293271,3.683633
0.148665,0.988369,-0.032018,0.084735,1080.000000,0.988820,-0.148198,0.016515,-2.640846,1920.000000,0.011578,-0.034115,-0.999351,0.555389,2050.511649,3.349800,3.732474
0.159895,0.986888,-0.022038,0.026634,1080.000000,0.986934,-0.159373,0.023703,-2.816123,1920.000000,0.019879,-0.025540,-0.999476,0.554668,2050.511649,3.363665,3.651534
0.128924,0.991648,-0.003515,0.062891,1080.000000,0.991114,-0.128736,0.033455,-2.996190,1920.000000,0.032723,-0.007797,-0.999434,0.550284,2050.511649,3.411557,3.649212
0.119402,0.992846,-0.000733,0.047943,1080.000000,0.992325,-0.119316,0.032490,-3.096125,1920.000000,0.032170,-0.004607,-0.999472,0.553593,2050.511649,3.427213,3.642236
0.120088,0.992762,0.001719,0.027159,1080.000000,0.992295,-0.120084,0.030506,-3.273389,1920.000000,0.030491,-0.001957,-0.999533,0.575359,2050.511649,3.420175,3.624085
0.125622,0.992014,0.011278,0.030426,1080.000000,0.991082,-0.125997,0.043371,-3.418890,1920.000000,0.044446,0.005729,-0.998995,0.604657,2050.511649,3.378521,3.644968
0.116540,0.992886,0.024414,0.031600,1080.000000,0.992524,-0.117325,0.033628,-3.527433,1920.000000,0.036253,0.020313,-0.999136,0.615513,2050.511649,3.360232,3.597974
0.130787,0.990564,0.040964,-0.010799,1080.000000,0.990498,-0.132327,0.037461,-3.660350,1920.000000,0.042528,0.035676,-0.998458,0.624533,2050.511649,3.312187,3.683373
0.136494,0.989459,0.048386,-0.057567,1080.000000,0.990244,-0.137659,0.021623,-3.863829,1920.000000,0.028056,0.044963,-0.998595,0.637134,2050.511649,3.316599,3.602443
0.140618,0.988184,0.060988,-0.069937,1080.000000,0.989499,-0.142353,0.025068,-3.945521,1920.000000,0.033454,0.056823,-0.997824,0.641845,2050.511649,3.265004,3.613383
0.164186,0.983405,0.077179,-0.125935,1080.000000,0.985492,-0.166938,0.030629,-4.130980,1920.000000,0.043004,0.071030,-0.996547,0.646371,2050.511649,3.325853,3.644999
0.184448,0.977054,0.106510,-0.186643,1080.000000,0.981684,-0.188404,0.028278,-4.342075,1920.000000,0.047696,0.099344,-0.993909,0.648877,2050.511649,3.270308,3.676366
0.191995,0.973119,0.127193,-0.211950,1080.000000,0.979767,-0.197525,0.032272,-4.426875,1920.000000,0.056528,0.118423,-0.991353,0.645630,2050.511649,3.265164,3.715073
0.224156,0.964193,0.141722,-0.306991,1080.000000,0.971819,-0.232036,0.041550,-4.608951,1920.000000,0.072947,0.128415,-0.989034,0.611521,2050.511649,3.280650,3.752789
0.233416,0.958348,0.164580,-0.350566,1080.000000,0.968438,-0.244335,0.049271,-4.806637,1920.000000,0.087431,0.147885,-0.985132,0.579478,2050.511649,3.350474,3.855512
0.243162,0.955729,0.165694,-0.383028,1080.000000,0.966506,-0.253184,0.041992,-4.914473,1920.000000,0.082084,0.149933,-0.985283,0.565679,2050.511649,3.363672,3.861261
0.269177,0.947465,0.172781,-0.418654,1080.000000,0.957616,-0.282406,0.056728,-5.082705,1920.000000,0.102542,0.150188,-0.983325,0.532001,2050.511649,3.397660,3.929639
0.283633,0.942236,0.178167,-0.450573,1080.000000,0.952901,-0.297749,0.057670,-5.286205,1920.000000,0.107388,0.153419,-0.982309,0.506862,2050.511649,3.393569,3.968263
0.274686,0.943060,0.187580,-0.441844,1080.000000,0.955095,-0.290143,0.060084,-5.383165,1920.000000,0.111088,0.162653,-0.980410,0.501008,2050.511649,3.437866,4.015692
0.279494,0.936488,0.211833,-0.469729,1080.000000,0.954200,-0.295436,0.047111,-5.569088,1920.000000,0.106702,0.188963,-0.976170,0.488432,2050.511649,3.438669,4.124671
0.309028,0.926566,0.214422,-0.522701,1080.000000,0.944075,-0.326124,0.048641,-5.724662,1920.000000,0.114997,0.187400,-0.975529,0.455182,2050.511649,3.475107,4.204583
0.311929,0.923565,0.222998,-0.530677,1080.000000,0.943914,-0.327991,0.038055,-5.821538,1920.000000,0.108288,0.198620,-0.974076,0.449469,2050.511649,3.459535,4.216127
0.354923,0.910388,0.212659,-0.620499,1080.000000,0.926777,-0.372531,0.048023,-5.939592,1920.000000,0.122942,0.180043,-0.975946,0.414341,2050.511649,3.475268,4.244064
0.087651,0.994074,0.064297,0.232396,1080.000000,0.981965,-0.075368,-0.173394,6.847451,1920.000000,-0.167520,0.078336,-0.982752,-1.694762,2050.511649,3.449647,4.548035
0.104187,0.991309,0.080327,0.206516,1080.000000,0.980671,-0.088946,-0.174281,6.619682,1920.000000,-0.165621,0.096932,-0.981414,-1.587544,2050.511649,3.361419,4.502796
0.109264,0.989901,0.090322,0.199305,1080.000000,0.980334,-0.092292,-0.174433,6.564624,1920.000000,-0.164336,0.107605,-0.980518,-1.559964,2050.511649,3.329625,4.504691
0.142262,0.983687,0.110101,0.137586,1080.000000,0.975187,-0.120227,-0.185890,6.383599,1920.000000,-0.169621,0.133814,-0.976382,-1.482727,2050.511649,3.528166,4.479095
0.166025,0.980370,0.106351,0.073431,1080.000000,0.974190,-0.146333,-0.171872,6.156654,1920.000000,-0.152936,0.132141,-0.979362,-1.417862,2050.511649,3.498174,4.363592
0.161309,0.981326,0.104781,0.075953,1080.000000,0.975653,-0.142583,-0.166646,6.074728,1920.000000,-0.148594,0.129111,-0.980434,-1.394448,2050.511649,3.485963,4.349498
0.153609,0.983067,0.099914,0.084024,1080.000000,0.980352,-0.138956,-0.140001,5.837888,1920.000000,-0.123747,0.119456,-0.985097,-1.326047,2050.511649,3.450739,4.218995
0.165782,0.983319,0.074828,0.085267,1080.000000,0.979461,-0.155350,-0.128537,5.548340,1920.000000,-0.114769,0.094600,-0.988878,-1.239402,2050.511649,3.371148,4.225564
0.140755,0.987600,0.069532,0.116071,1080.000000,0.985332,-0.132895,-0.107051,5.271489,1920.000000,-0.096483,0.083580,-0.991819,-1.146726,2050.511649,3.314461,4.202395
0.143194,0.988630,0.045898,0.116204,1080.000000,0.984583,-0.137594,-0.107999,5.030903,1920.000000,-0.100456,0.060655,-0.993091,-1.068749,2050.511649,3.201593,4.203356
0.149457,0.988148,0.035028,0.117419,1080.000000,0.984063,-0.145200,-0.102653,4.962619,1920.000000,-0.096351,0.049812,-0.994100,-1.049174,2050.511649,3.195110,4.214449
0.140950,0.989697,0.025149,0.142410,1080.000000,0.986093,-0.138087,-0.092485,4.742786,1920.000000,-0.088060,0.037835,-0.995396,-0.975384,2050.511649,3.147220,4.173955
0.153196,0.987621,0.033690,0.118542,1080.000000,0.983879,-0.149255,-0.098514,4.513342,1920.000000,-0.092266,0.048239,-0.994565,-0.881101,2050.511649,3.118229,4.118419
0.152734,0.987503,0.038867,0.107622,1080.000000,0.984164,-0.148402,-0.096940,4.445603,1920.000000,-0.089961,0.053057,-0.994531,-0.858154,2050.511649,3.063077,4.111790
0.141581,0.987869,0.063800,0.076883,1080.000000,0.986708,-0.135635,-0.089499,4.254250,1920.000000,-0.079760,0.075623,-0.993941,-0.783062,2050.511649,3.078819,4.186679
0.153699,0.985357,0.073818,0.029285,1080.000000,0.985245,-0.147131,-0.087434,4.035944,1920.000000,-0.075292,0.086167,-0.993432,-0.715668,2050.511649,3.126556,4.125936
0.161994,0.984074,0.073189,0.013284,1080.000000,0.984540,-0.156172,-0.079315,3.982433,1920.000000,-0.066622,0.084906,-0.994159,-0.703422,2050.511649,3.136628,4.189860
0.164981,0.984440,0.060495,-0.017952,1080.000000,0.985006,-0.161318,-0.061159,3.781817,1920.000000,-0.050448,0.069678,-0.996293,-0.651877,2050.511649,3.196000,4.125386
0.148968,0.987176,0.057376,-0.021846,1080.000000,0.987143,-0.145061,-0.067132,3.553952,1920.000000,-0.057948,0.066639,-0.996093,-0.564258,2050.511649,3.116035,4.054659
0.148491,0.987237,0.057567,-0.022512,1080.000000,0.986983,-0.144314,-0.070977,3.488950,1920.000000,-0.061764,0.067357,-0.995815,-0.540115,2050.511649,3.100497,4.024326
0.138115,0.987662,0.073806,-0.019837,1080.000000,0.989390,-0.134197,-0.055658,3.316094,1920.000000,-0.045067,0.080710,-0.995718,-0.488589,2050.511649,3.034913,4.061986
0.132043,0.988978,0.066987,-0.058751,1080.000000,0.990454,-0.128938,-0.048752,3.113801,1920.000000,-0.039577,0.072785,-0.996562,-0.437727,2050.511649,3.016700,4.048836
0.126453,0.989658,0.067733,-0.052676,1080.000000,0.991056,-0.123107,-0.051494,3.047630,1920.000000,-0.042623,0.073638,-0.996374,-0.421213,2050.511649,2.999647,4.036842
0.134180,0.989772,0.048450,-0.062377,1080.000000,0.990532,-0.132530,-0.035806,2.881105,1920.000000,-0.029019,0.052796,-0.998184,-0.388894,2050.511649,2.991099,4.013919
0.139657,0.989925,0.023331,-0.053557,1080.000000,0.990178,-0.139460,-0.009870,2.646564,1920.000000,-0.006517,0.024481,-0.999679,-0.336236,2050.511649,2.948266,3.974111
0.133570,0.990897,0.016783,-0.045675,1080.000000,0.990986,-0.133368,-0.012603,2.577898,1920.000000,-0.010250,0.018315,-0.999780,-0.315391,2050.511649,2.937921,3.976274
0.130720,0.991282,0.016511,-0.025873,1080.000000,0.991138,-0.130268,-0.025988,2.389601,1920.000000,-0.023610,0.019762,-0.999526,-0.259258,2050.511649,2.890350,3.975489
